Combination,Weight1,Weight2,10-Year Return
SCHD-SPY,5,5,199.0031116
SCHD-SPY,5,5,191.4807954
SCHD-SPY,5,5,185.6222813
SCHD-SPY,5,5,175.2344998
SCHD-SPY,5,5,194.6495859
SCHD-SPY,5,5,191.4252227
SCHD-SPY,5,5,196.5747096
SCHD-SPY,5,5,175.2538852
SCHD-SPY,5,5,154.7568398
SCHD-SPY,5,5,167.0619207
SCHD-SPY,5,5,176.3550001
SCHD-SPY,5,5,190.3264268
SCHD-SPY,5,5,188.4056881
SCHD-SPY,5,5,194.5717256
SCHD-SPY,5,5,178.4844366
SCHD-SPY,5,5,183.2115374
SCHD-SPY,5,5,181.9210323
SCHD-SPY,5,5,196.9207326
SCHD-SPY,5,5,193.0857921
SCHD-SPY,5,5,199.5391954
SCHD-SPY,5,5,192.1665835
SCHD-SPY,5,5,199.0483131
SCHD-SPY,5,5,187.2149029
SCHD-SPY,5,5,202.954083
SCHD-SPY,5,5,189.2030496
SCHD-SPY,5,5,186.0262042
SCHD-SPY,5,5,171.4722381
SCHD-SPY,5,5,180.9056186
SCHD-SPY,6,4,280.8294911
SCHD-SPY,6,4,271.8478581
SCHD-SPY,6,4,291.0606995
SCHD-SPY,6,4,265.9992388
SCHD-SPY,6,4,245.5126827
SCHD-SPY,6,4,248.4577954
SCHD-SPY,6,4,228.7009846
SCHD-SPY,6,4,253.2389968
SCHD-SPY,6,4,212.9211633
SCHD-SPY,6,4,225.4632891
SCHD-SPY,6,4,210.5989542
SCHD-SPY,6,4,180.4137455
SCHD-SPY,6,4,212.4335668
SCHD-SPY,6,4,230.5411336
SCHD-SPY,6,4,215.0618831
SCHD-SPY,6,4,210.2508026
SCHD-SPY,6,4,195.7042813
SCHD-SPY,6,4,186.8304564
SCHD-SPY,6,4,180.1006368
SCHD-SPY,6,4,168.9101556
SCHD-SPY,6,4,187.4147691
SCHD-SPY,6,4,184.677315
SCHD-SPY,6,4,189.9077838
SCHD-SPY,6,4,169.3432883
SCHD-SPY,6,4,148.7777846
SCHD-SPY,6,4,160.2140838
SCHD-SPY,6,4,170.0857405
SCHD-SPY,6,4,183.6050267
SCHD-SPY,6,4,180.9887404
SCHD-SPY,6,4,186.8384615
SCHD-SPY,6,4,170.7365505
SCHD-SPY,6,4,174.799587
SCHD-SPY,6,4,172.5045787
SCHD-SPY,6,4,188.4951907
SCHD-SPY,6,4,184.9178802
SCHD-SPY,6,4,190.4376256
SCHD-SPY,6,4,183.7031969
SCHD-SPY,6,4,189.9465681
SCHD-SPY,6,4,177.4258711
SCHD-SPY,6,4,192.4391887
SCHD-SPY,6,4,180.3285828
SCHD-SPY,6,4,178.9271661
SCHD-SPY,6,4,162.9156847
SCHD-SPY,6,4,171.1795241
SCHD-SPY,7,3,270.8824981
SCHD-SPY,7,3,260.9413331
SCHD-SPY,7,3,280.5678404
SCHD-SPY,7,3,258.1618222
SCHD-SPY,7,3,238.9529428
SCHD-SPY,7,3,242.0283127
SCHD-SPY,7,3,224.0521731
SCHD-SPY,7,3,248.6872276
SCHD-SPY,7,3,209.1282676
SCHD-SPY,7,3,219.514294
SCHD-SPY,7,3,205.9238074
SCHD-SPY,7,3,177.1037162
SCHD-SPY,7,3,209.336231
SCHD-SPY,7,3,227.6928206
SCHD-SPY,7,3,213.4059641
SCHD-SPY,7,3,207.2451729
SCHD-SPY,7,3,192.3577991
SCHD-SPY,7,3,182.1669395
SCHD-SPY,7,3,174.5994246
SCHD-SPY,7,3,162.6430689
SCHD-SPY,7,3,180.2633611
SCHD-SPY,7,3,177.9920534
SCHD-SPY,7,3,183.2954255
SCHD-SPY,7,3,163.4709498
SCHD-SPY,7,3,142.8566594
SCHD-SPY,7,3,153.4541242
SCHD-SPY,7,3,163.867176
SCHD-SPY,7,3,176.9428559
SCHD-SPY,7,3,173.6644684
SCHD-SPY,7,3,179.2084186
SCHD-SPY,7,3,163.1104362
SCHD-SPY,7,3,166.540471
SCHD-SPY,7,3,163.3015437
SCHD-SPY,7,3,180.1947684
SCHD-SPY,7,3,176.8650529
SCHD-SPY,7,3,181.4970339
SCHD-SPY,7,3,175.3716296
SCHD-SPY,7,3,181.0057216
SCHD-SPY,7,3,167.8546369
SCHD-SPY,7,3,182.1670418
SCHD-SPY,7,3,171.6049595
SCHD-SPY,7,3,171.8776612
SCHD-SPY,7,3,154.4972951
SCHD-SPY,7,3,161.6509389
SCHD-SPY,8,2,261.1202954
SCHD-SPY,8,2,250.2828195
SCHD-SPY,8,2,270.2781732
SCHD-SPY,8,2,250.4186482
SCHD-SPY,8,2,232.4482567
SCHD-SPY,8,2,235.6476781
SCHD-SPY,8,2,219.3950435
SCHD-SPY,8,2,244.1117431
SCHD-SPY,8,2,205.3082989
SCHD-SPY,8,2,213.5915768
SCHD-SPY,8,2,201.2403012
SCHD-SPY,8,2,173.7605943
SCHD-SPY,8,2,206.1867323
SCHD-SPY,8,2,224.7806878
SCHD-SPY,8,2,211.6742706
SCHD-SPY,8,2,204.1812121
SCHD-SPY,8,2,188.9661065
SCHD-SPY,8,2,177.4932541
SCHD-SPY,8,2,169.121592
SCHD-SPY,8,2,156.4359345
SCHD-SPY,8,2,173.1979022
SCHD-SPY,8,2,171.3722836
SCHD-SPY,8,2,176.7406535
SCHD-SPY,8,2,157.6398195
SCHD-SPY,8,2,136.9959378
SCHD-SPY,8,2,146.7842451
SCHD-SPY,8,2,157.7022697
SCHD-SPY,8,2,170.3429641
SCHD-SPY,8,2,166.4354786
SCHD-SPY,8,2,171.6840708
SCHD-SPY,8,2,155.6078703
SCHD-SPY,8,2,158.4353501
SCHD-SPY,8,2,154.311455
SCHD-SPY,8,2,172.0223525
SCHD-SPY,8,2,168.9303458
SCHD-SPY,8,2,172.7195196
SCHD-SPY,8,2,167.1745991
SCHD-SPY,8,2,172.2279132
SCHD-SPY,8,2,158.5016108
SCHD-SPY,8,2,172.1376341
SCHD-SPY,8,2,163.0349811
SCHD-SPY,8,2,164.8827871
SCHD-SPY,8,2,146.2208987
SCHD-SPY,8,2,152.3225372
SCHD-SPY,9,1,251.54196
SCHD-SPY,9,1,239.8692369
SCHD-SPY,9,1,260.1904406
SCHD-SPY,9,1,242.7708696
SCHD-SPY,9,1,226.0002383
SCHD-SPY,9,1,229.3175872
SCHD-SPY,9,1,214.7319139
SCHD-SPY,9,1,239.5151114
SCHD-SPY,9,1,201.4634802
SCHD-SPY,9,1,207.6977295
SCHD-SPY,9,1,196.5509924
SCHD-SPY,9,1,170.386536
SCHD-SPY,9,1,202.9873164
SCHD-SPY,9,1,221.8069007
SCHD-SPY,9,1,209.8681837
SCHD-SPY,9,1,201.0612389
SCHD-SPY,9,1,185.5316516
SCHD-SPY,9,1,172.8123677
SCHD-SPY,9,1,163.6700056
SCHD-SPY,9,1,150.2913271
SCHD-SPY,9,1,166.2207871
SCHD-SPY,9,1,164.8207217
SCHD-SPY,9,1,170.2463628
SCHD-SPY,9,1,151.8527436
SCHD-SPY,9,1,131.1979764
SCHD-SPY,9,1,140.2065045
SCHD-SPY,9,1,151.5938646
SCHD-SPY,9,1,163.8082684
SCHD-SPY,9,1,159.3042146
SCHD-SPY,9,1,164.2677204
SCHD-SPY,9,1,148.2304559
SCHD-SPY,9,1,150.4851937
SCHD-SPY,9,1,145.5336301
SCHD-SPY,9,1,163.9805991
SCHD-SPY,9,1,161.116572
SCHD-SPY,9,1,164.1069271
SCHD-SPY,9,1,159.1145856
SCHD-SPY,9,1,163.6150254
SCHD-SPY,9,1,149.3669245
SCHD-SPY,9,1,162.3506628
SCHD-SPY,9,1,154.6211668
SCHD-SPY,9,1,157.9474365
SCHD-SPY,9,1,138.0900018
SCHD-SPY,9,1,143.1966083
SCHD-SPY,10,0,242.1464824
SCHD-SPY,10,0,229.697451
SCHD-SPY,10,0,250.303295
SCHD-SPY,10,0,235.219554
SCHD-SPY,10,0,219.6104343
SCHD-SPY,10,0,223.0396714
SCHD-SPY,10,0,210.0650672
SCHD-SPY,10,0,234.8998747
SCHD-SPY,10,0,197.5960186
SCHD-SPY,10,0,201.8352692
SCHD-SPY,10,0,191.8583981
SCHD-SPY,10,0,166.9836909
SCHD-SPY,10,0,199.7402406
SCHD-SPY,10,0,218.7736496
SCHD-SPY,10,0,207.9891317
SCHD-SPY,10,0,197.8875921
SCHD-SPY,10,0,182.0568856
SCHD-SPY,10,0,168.1272028
SCHD-SPY,10,0,158.247449
SCHD-SPY,10,0,144.2117012
SCHD-SPY,10,0,159.3342661
SCHD-SPY,10,0,158.3399541
SCHD-SPY,10,0,163.8153241
SCHD-SPY,10,0,146.1124637
SCHD-SPY,10,0,125.4650148
SCHD-SPY,10,0,133.7228165
SCHD-SPY,10,0,145.5446821
SCHD-SPY,10,0,157.3415528
SCHD-SPY,10,0,152.2729573
SCHD-SPY,10,0,156.9615
SCHD-SPY,10,0,140.9796251
SCHD-SPY,10,0,142.6907835
SCHD-SPY,10,0,136.9671846
SCHD-SPY,10,0,156.071936
SCHD-SPY,10,0,153.426325
SCHD-SPY,10,0,155.6608514
SCHD-SPY,10,0,151.193836
SCHD-SPY,10,0,155.1686886
SCHD-SPY,10,0,140.4504406
SCHD-SPY,10,0,152.8055416
SCHD-SPY,10,0,146.3657589
SCHD-SPY,10,0,151.0762951
SCHD-SPY,10,0,130.1077921
SCHD-SPY,10,0,134.2750663
SCHD-TLT,0,10,62.43276958
SCHD-TLT,0,10,63.67872853
SCHD-TLT,0,10,55.04179057
SCHD-TLT,0,10,49.46671593
SCHD-TLT,0,10,50.9459509
SCHD-TLT,0,10,49.04126498
SCHD-TLT,0,10,28.77073887
SCHD-TLT,0,10,15.44941091
SCHD-TLT,0,10,15.92336349
SCHD-TLT,0,10,14.37541209
SCHD-TLT,0,10,10.62681912
SCHD-TLT,0,10,4.154671046
SCHD-TLT,0,10,-1.581185398
SCHD-TLT,0,10,4.248296056
SCHD-TLT,0,10,4.106818163
SCHD-TLT,0,10,15.75139749
SCHD-TLT,0,10,8.789319678
SCHD-TLT,0,10,14.53434102
SCHD-TLT,0,10,9.778837585
SCHD-TLT,0,10,14.18904715
SCHD-TLT,0,10,18.30705821
SCHD-TLT,0,10,17.96051541
SCHD-TLT,0,10,15.80633535
SCHD-TLT,0,10,5.908196084
SCHD-TLT,0,10,-1.289805887
SCHD-TLT,0,10,11.520825
SCHD-TLT,0,10,23.51657593
SCHD-TLT,0,10,13.584471
SCHD-TLT,0,10,10.44754548
SCHD-TLT,0,10,10.50310726
SCHD-TLT,0,10,1.248305038
SCHD-TLT,0,10,1.186769141
SCHD-TLT,0,10,3.285068783
SCHD-TLT,0,10,6.328068416
SCHD-TLT,0,10,3.675475964
SCHD-TLT,0,10,8.030328595
SCHD-TLT,0,10,-0.662503678
SCHD-TLT,0,10,-1.608075787
SCHD-TLT,0,10,-10.78708816
SCHD-TLT,0,10,-18.36128894
SCHD-TLT,0,10,-8.067075044
SCHD-TLT,0,10,-10.15588735
SCHD-TLT,0,10,-8.235057023
SCHD-TLT,0,10,-9.244339098
SCHD-TLT,1,9,78.18288644
SCHD-TLT,1,9,78.76703111
SCHD-TLT,1,9,71.35063236
SCHD-TLT,1,9,65.0652845
SCHD-TLT,1,9,65.72022925
SCHD-TLT,1,9,64.03820623
SCHD-TLT,1,9,43.23316314
SCHD-TLT,1,9,30.76292116
SCHD-TLT,1,9,29.71718374
SCHD-TLT,1,9,28.33878624
SCHD-TLT,1,9,24.1289007
SCHD-TLT,1,9,16.52367279
SCHD-TLT,1,9,12.16946482
SCHD-TLT,1,9,18.86099395
SCHD-TLT,1,9,18.30820221
SCHD-TLT,1,9,29.69233516
SCHD-TLT,1,9,21.98328563
SCHD-TLT,1,9,27.12784797
SCHD-TLT,1,9,21.90799777
SCHD-TLT,1,9,25.56312042
SCHD-TLT,1,9,30.42341094
SCHD-TLT,1,9,30.02883626
SCHD-TLT,1,9,28.15700362
SCHD-TLT,1,9,17.44291136
SCHD-TLT,1,9,9.267980888
SCHD-TLT,1,9,22.38174989
SCHD-TLT,1,9,34.82888333
SCHD-TLT,1,9,25.55985875
SCHD-TLT,1,9,22.19464607
SCHD-TLT,1,9,22.47948485
SCHD-TLT,1,9,12.48501372
SCHD-TLT,1,9,12.50213126
SCHD-TLT,1,9,14.32922244
SCHD-TLT,1,9,18.26999083
SCHD-TLT,1,9,15.49041606
SCHD-TLT,1,9,19.9539104
SCHD-TLT,1,9,11.05165661
SCHD-TLT,1,9,10.27603429
SCHD-TLT,1,9,0.366755625
SCHD-TLT,1,9,-6.933221702
SCHD-TLT,1,9,3.23946909
SCHD-TLT,1,9,1.309914062
SCHD-TLT,1,9,2.371917043
SCHD-TLT,1,9,1.551842046
SCHD-TLT,2,8,94.68602401
SCHD-TLT,2,8,94.46858415
SCHD-TLT,2,8,88.6050367
SCHD-TLT,2,8,81.55101318
SCHD-TLT,2,8,81.20688019
SCHD-TLT,2,8,79.80933073
SCHD-TLT,2,8,58.66960079
SCHD-TLT,2,8,47.51828323
SCHD-TLT,2,8,44.57211308
SCHD-TLT,2,8,43.43116225
SCHD-TLT,2,8,38.72213891
SCHD-TLT,2,8,29.84223229
SCHD-TLT,2,8,27.29104076
SCHD-TLT,2,8,34.93872245
SCHD-TLT,2,8,33.8681238
SCHD-TLT,2,8,44.69447066
SCHD-TLT,2,8,36.19562272
SCHD-TLT,2,8,40.50423454
SCHD-TLT,2,8,34.80006164
SCHD-TLT,2,8,37.49162965
SCHD-TLT,2,8,43.17546108
SCHD-TLT,2,8,42.72873025
SCHD-TLT,2,8,41.22838535
SCHD-TLT,2,8,29.68456764
SCHD-TLT,2,8,20.44591813
SCHD-TLT,2,8,33.7375523
SCHD-TLT,2,8,46.56111224
SCHD-TLT,2,8,38.23039043
SCHD-TLT,2,8,34.63761951
SCHD-TLT,2,8,35.19697933
SCHD-TLT,2,8,24.45562099
SCHD-TLT,2,8,24.56943802
SCHD-TLT,2,8,26.03419825
SCHD-TLT,2,8,31.01241448
SCHD-TLT,2,8,28.12318942
SCHD-TLT,2,8,32.64596035
SCHD-TLT,2,8,23.63253639
SCHD-TLT,2,8,23.08237983
SCHD-TLT,2,8,12.44811586
SCHD-TLT,2,8,5.670598616
SCHD-TLT,2,8,15.4887661
SCHD-TLT,2,8,13.79960302
SCHD-TLT,2,8,13.76313048
SCHD-TLT,2,8,13.18971582
SCHD-TLT,3,7,111.8729851
SCHD-TLT,3,7,110.7044965
SCHD-TLT,3,7,106.7510468
SCHD-TLT,3,7,98.87010397
SCHD-TLT,3,7,97.33994575
SCHD-TLT,3,7,96.29290448
SCHD-TLT,3,7,75.05089007
SCHD-TLT,3,7,65.75774497
SCHD-TLT,3,7,60.48336435
SCHD-TLT,3,7,59.65680729
SCHD-TLT,3,7,54.41056963
SCHD-TLT,3,7,44.10602125
SCHD-TLT,3,7,43.83034932
SCHD-TLT,3,7,52.53289436
SCHD-TLT,3,7,50.8234835
SCHD-TLT,3,7,60.74638479
SCHD-TLT,3,7,51.41776358
SCHD-TLT,3,7,54.62643271
SCHD-TLT,3,7,48.42059513
SCHD-TLT,3,7,49.92298795
SCHD-TLT,3,7,56.5132695
SCHD-TLT,3,7,56.01028444
SCHD-TLT,3,7,54.97893337
SCHD-TLT,3,7,42.59867567
SCHD-TLT,3,7,32.20897275
SCHD-TLT,3,7,45.53497086
SCHD-TLT,3,7,58.64774632
SCHD-TLT,3,7,51.55814494
SCHD-TLT,3,7,47.74099229
SCHD-TLT,3,7,48.62354906
SCHD-TLT,3,7,37.13539014
SCHD-TLT,3,7,37.36567719
SCHD-TLT,3,7,38.36722018
SCHD-TLT,3,7,44.53193752
SCHD-TLT,3,7,41.55449456
SCHD-TLT,3,7,46.07866223
SCHD-TLT,3,7,37.06887069
SCHD-TLT,3,7,36.80630578
SCHD-TLT,3,7,25.46341094
SCHD-TLT,3,7,19.50293818
SCHD-TLT,3,7,28.69317316
SCHD-TLT,3,7,27.33816229
SCHD-TLT,3,7,25.93346297
SCHD-TLT,3,7,25.67058213
SCHD-TLT,4,6,129.658563
SCHD-TLT,4,6,127.3812308
SCHD-TLT,4,6,125.7167794
SCHD-TLT,4,6,116.9516976
SCHD-TLT,4,6,114.0381454
SCHD-TLT,4,6,113.4111919
SCHD-TLT,4,6,92.33161437
SCHD-TLT,4,6,85.50927201
SCHD-TLT,4,6,77.4314661
SCHD-TLT,4,6,77.00533472
SCHD-TLT,4,6,71.18405707
SCHD-TLT,4,6,59.29760258
SCHD-TLT,4,6,61.82066731
SCHD-TLT,4,6,71.68065273
SCHD-TLT,4,6,69.19653532
SCHD-TLT,4,6,77.82084366
SCHD-TLT,4,6,67.62619327
SCHD-TLT,4,6,69.44312376
SCHD-TLT,4,6,62.7214173
SCHD-TLT,4,6,62.7937572
SCHD-TLT,4,6,70.37391724
SCHD-TLT,4,6,69.81067103
SCHD-TLT,4,6,69.35351028
SCHD-TLT,4,6,56.13787943
SCHD-TLT,4,6,44.51046744
SCHD-TLT,4,6,57.70967226
SCHD-TLT,4,6,71.01258008
SCHD-TLT,4,6,65.49264471
SCHD-TLT,4,6,61.45689963
SCHD-TLT,4,6,62.71438951
SCHD-TLT,4,6,50.48750981
SCHD-TLT,4,6,50.85566756
SCHD-TLT,4,6,51.28378022
SCHD-TLT,4,6,58.79228189
SCHD-TLT,4,6,55.75228197
SCHD-TLT,4,6,60.21138378
SCHD-TLT,4,6,51.33663833
SCHD-TLT,4,6,51.43027856
SCHD-TLT,4,6,39.40731269
SCHD-TLT,4,6,34.60786212
SCHD-TLT,4,6,42.85456755
SCHD-TLT,4,6,41.940576
SCHD-TLT,4,6,38.86745923
SCHD-TLT,4,6,38.98526241
SCHD-TLT,5,5,147.9412482
SCHD-TLT,5,5,144.390669
SCHD-TLT,5,5,145.4116083
SCHD-TLT,5,5,135.7071513
SCHD-TLT,5,5,131.2046104
SCHD-TLT,5,5,131.0700334
SCHD-TLT,5,5,110.4489104
SCHD-TLT,5,5,106.7839964
SCHD-TLT,5,5,95.38070711
SCHD-TLT,5,5,95.44994569
SCHD-TLT,5,5,89.0165953
SCHD-TLT,5,5,75.38504298
SCHD-TLT,5,5,81.2791424
SCHD-TLT,5,5,92.40208368
SCHD-TLT,5,5,88.99238563
SCHD-TLT,5,5,95.87329114
SCHD-TLT,5,5,84.78097185
SCHD-TLT,5,5,84.8880078
SCHD-TLT,5,5,77.63986478
SCHD-TLT,5,5,76.02849349
SCHD-TLT,5,5,84.68119688
SCHD-TLT,5,5,84.05384501
SCHD-TLT,5,5,84.28282357
SCHD-TLT,5,5,70.24131262
SCHD-TLT,5,5,57.29158428
SCHD-TLT,5,5,70.18621609
SCHD-TLT,5,5,83.56897716
SCHD-TLT,5,5,79.97031364
SCHD-TLT,5,5,75.72450866
SCHD-TLT,5,5,77.41124039
SCHD-TLT,5,5,64.4623138
SCHD-TLT,5,5,64.99122936
SCHD-TLT,5,5,64.72707639
SCHD-TLT,5,5,73.74339437
SCHD-TLT,5,5,70.67077634
SCHD-TLT,5,5,74.98988409
SCHD-TLT,5,5,66.39790228
SCHD-TLT,5,5,66.92256114
SCHD-TLT,5,5,54.26129593
SCHD-TLT,5,5,51.01869231
SCHD-TLT,5,5,57.96294649
SCHD-TLT,5,5,57.61022304
SCHD-TLT,5,5,52.53831218
SCHD-TLT,5,5,53.11293003
SCHD-TLT,6,4,166.6032326
SCHD-TLT,6,4,161.6104786
SCHD-TLT,6,4,165.7256448
SCHD-TLT,6,4,155.0296047
SCHD-TLT,6,4,148.7269093
SCHD-TLT,6,4,149.1587154
SCHD-TLT,6,4,129.3214981
SCHD-TLT,6,4,129.57365
SCHD-TLT,6,4,114.2777158
SCHD-TLT,6,4,114.9457786
SCHD-TLT,6,4,107.8647144
SCHD-TLT,6,4,92.32064508
SCHD-TLT,6,4,102.2041684
SCHD-TLT,6,4,114.6973953
SCHD-TLT,6,4,110.1965107
SCHD-TLT,6,4,114.8405198
SCHD-TLT,6,4,102.8244195
SCHD-TLT,6,4,100.8793045
SCHD-TLT,6,4,93.09827606
SCHD-TLT,6,4,89.53982084
SCHD-TLT,6,4,99.34554394
SCHD-TLT,6,4,98.6504808
SCHD-TLT,6,4,99.68309025
SCHD-TLT,6,4,84.83416278
SCHD-TLT,6,4,70.48106411
SCHD-TLT,6,4,82.87824142
SCHD-TLT,6,4,96.22036226
SCHD-TLT,6,4,94.91413599
SCHD-TLT,6,4,90.46963626
SCHD-TLT,6,4,92.64188425
SCHD-TLT,6,4,78.99666963
SCHD-TLT,6,4,79.71051984
SCHD-TLT,6,4,78.62763442
SCHD-TLT,6,4,89.32072082
SCHD-TLT,6,4,86.2496606
SCHD-TLT,6,4,90.34570427
SCHD-TLT,6,4,82.19979331
SCHD-TLT,6,4,83.23601461
SCHD-TLT,6,4,69.99227133
SCHD-TLT,6,4,68.75588093
SCHD-TLT,6,4,73.99507336
SCHD-TLT,6,4,74.33727621
SCHD-TLT,6,4,66.9069387
SCHD-TLT,6,4,68.02001887
SCHD-TLT,7,3,185.5107441
SCHD-TLT,7,3,178.9048011
SCHD-TLT,7,3,186.5295621
SCHD-TLT,7,3,174.7938767
SCHD-TLT,7,3,166.4773937
SCHD-TLT,7,3,167.55017
SCHD-TLT,7,3,148.848984
SCHD-TLT,7,3,153.8480434
SCHD-TLT,7,3,134.0502267
SCHD-TLT,7,3,135.4284212
SCHD-TLT,7,3,127.666044
SCHD-TLT,7,3,110.0398458
SCHD-TLT,7,3,124.5727993
SCHD-TLT,7,3,138.544131
SCHD-TLT,7,3,132.7723601
SCHD-TLT,7,3,134.6395763
SCHD-TLT,7,3,121.6800173
SCHD-TLT,7,3,117.319524
SCHD-TLT,7,3,109.0037339
SCHD-TLT,7,3,103.2287558
SCHD-TLT,7,3,114.264236
SCHD-TLT,7,3,113.4981756
SCHD-TLT,7,3,115.4559653
SCHD-TLT,7,3,99.82747811
SCHD-TLT,7,3,83.99513123
SCHD-TLT,7,3,95.68889376
SCHD-TLT,7,3,108.8609579
SCHD-TLT,7,3,110.2335465
SCHD-TLT,7,3,105.6045926
SCHD-TLT,7,3,108.3198703
SCHD-TLT,7,3,94.01357008
SCHD-TLT,7,3,94.9375697
SCHD-TLT,7,3,92.90314312
SCHD-TLT,7,3,105.4446914
SCHD-TLT,7,3,102.4134606
SCHD-TLT,7,3,106.1957769
SCHD-TLT,7,3,98.67367935
SCHD-TLT,7,3,100.3070715
SCHD-TLT,7,3,86.55134608
SCHD-TLT,7,3,87.8248378
SCHD-TLT,7,3,90.91320696
SCHD-TLT,7,3,92.09714458
SCHD-TLT,7,3,81.92118037
SCHD-TLT,7,3,83.65924487
SCHD-TLT,8,2,204.514739
SCHD-TLT,8,2,196.1252817
SCHD-TLT,8,2,207.6748101
SCHD-TLT,8,2,194.8567361
SCHD-TLT,8,2,184.3138947
SCHD-TLT,8,2,186.1015354
SCHD-TLT,8,2,168.9114905
SCHD-TLT,8,2,179.5526612
SCHD-TLT,8,2,154.6060889
SCHD-TLT,8,2,156.8126448
SCHD-TLT,8,2,148.338092
SCHD-TLT,8,2,128.4603292
SCHD-TLT,8,2,148.3382752
SCHD-TLT,8,2,163.8944943
SCHD-TLT,8,2,156.6591193
SCHD-TLT,8,2,155.1669574
SCHD-TLT,8,2,141.25158
SCHD-TLT,8,2,134.0955444
SCHD-TLT,8,2,125.2481016
SCHD-TLT,8,2,116.9853008
SCHD-TLT,8,2,129.321883
SCHD-TLT,8,2,128.4819426
SCHD-TLT,8,2,131.4887653
SCHD-TLT,8,2,115.1182489
SCHD-TLT,8,2,97.73767047
SCHD-TLT,8,2,108.5115064
SCHD-TLT,8,2,121.376772
SCHD-TLT,8,2,125.82458
SCHD-TLT,8,2,121.0282785
SCHD-TLT,8,2,124.3444956
SCHD-TLT,8,2,109.421961
SCHD-TLT,8,2,110.5820545
SCHD-TLT,8,2,107.4585306
SCHD-TLT,8,2,122.0204535
SCHD-TLT,8,2,119.0711689
SCHD-TLT,8,2,122.4422891
SCHD-TLT,8,2,115.7345635
SCHD-TLT,8,2,118.0549277
SCHD-TLT,8,2,103.8727592
SCHD-TLT,8,2,108.2137565
SCHD-TLT,8,2,108.6639537
SCHD-TLT,8,2,110.8490003
SCHD-TLT,8,2,97.51516231
SCHD-TLT,8,2,99.9687768
SCHD-TLT,9,1,223.4519756
SCHD-TLT,9,1,213.1124497
SCHD-TLT,9,1,228.9942574
SCHD-TLT,9,1,215.0575807
SCHD-TLT,9,1,202.0807866
SCHD-TLT,9,1,204.6551035
SCHD-TLT,9,1,189.369658
SCHD-TLT,9,1,206.6064488
SCHD-TLT,9,1,175.8325711
SCHD-TLT,9,1,178.9914188
SCHD-TLT,9,1,169.7772944
SCHD-TLT,9,1,147.4814037
SCHD-TLT,9,1,173.4277403
SCHD-TLT,9,1,190.6728722
SCHD-TLT,9,1,181.7697127
SCHD-TLT,9,1,176.2981535
SCHD-TLT,9,1,161.4227526
SCHD-TLT,9,1,151.0790282
SCHD-TLT,9,1,141.7083855
SCHD-TLT,9,1,130.6893196
SCHD-TLT,9,1,144.3912275
SCHD-TLT,9,1,143.4750125
SCHD-TLT,9,1,147.655013
SCHD-TLT,9,1,130.5897924
SCHD-TLT,9,1,111.6006795
SCHD-TLT,9,1,121.2305447
SCHD-TLT,9,1,133.6468351
SCHD-TLT,9,1,141.5703035
SCHD-TLT,9,1,136.6265625
SCHD-TLT,9,1,140.6010712
SCHD-TLT,9,1,125.116836
SCHD-TLT,9,1,126.5393333
SCHD-TLT,9,1,122.1863056
SCHD-TLT,9,1,138.9378874
SCHD-TLT,9,1,136.116145
SCHD-TLT,9,1,138.97283
SCHD-TLT,9,1,133.2807525
SCHD-TLT,9,1,136.380999
SCHD-TLT,9,1,121.8730404
SCHD-TLT,9,1,129.8914909
SCHD-TLT,9,1,127.1772843
SCHD-TLT,9,1,130.5344353
SCHD-TLT,9,1,113.6088436
SCHD-TLT,9,1,116.8715937
SCHD-TLT,10,0,242.1464824
SCHD-TLT,10,0,229.697451
SCHD-TLT,10,0,250.303295
SCHD-TLT,10,0,235.219554
SCHD-TLT,10,0,219.6104343
SCHD-TLT,10,0,223.0396714
SCHD-TLT,10,0,210.0650672
SCHD-TLT,10,0,234.8998747
SCHD-TLT,10,0,197.5960186
SCHD-TLT,10,0,201.8352692
SCHD-TLT,10,0,191.8583981
SCHD-TLT,10,0,166.9836909
SCHD-TLT,10,0,199.7402406
SCHD-TLT,10,0,218.7736496
SCHD-TLT,10,0,207.9891317
SCHD-TLT,10,0,197.8875921
SCHD-TLT,10,0,182.0568856
SCHD-TLT,10,0,168.1272028
SCHD-TLT,10,0,158.247449
SCHD-TLT,10,0,144.2117012
SCHD-TLT,10,0,159.3342661
SCHD-TLT,10,0,158.3399541
SCHD-TLT,10,0,163.8153241
SCHD-TLT,10,0,146.1124637
SCHD-TLT,10,0,125.4650148
SCHD-TLT,10,0,133.7228165
SCHD-TLT,10,0,145.5446821
SCHD-TLT,10,0,157.3415528
SCHD-TLT,10,0,152.2729573
SCHD-TLT,10,0,156.9615
SCHD-TLT,10,0,140.9796251
SCHD-TLT,10,0,142.6907835
SCHD-TLT,10,0,136.9671846
SCHD-TLT,10,0,156.071936
SCHD-TLT,10,0,153.426325
SCHD-TLT,10,0,155.6608514
SCHD-TLT,10,0,151.193836
SCHD-TLT,10,0,155.1686886
SCHD-TLT,10,0,140.4504406
SCHD-TLT,10,0,152.8055416
SCHD-TLT,10,0,146.3657589
SCHD-TLT,10,0,151.0762951
SCHD-TLT,10,0,130.1077921
SCHD-TLT,10,0,134.2750663
SCHD-GLD,0,10,-0.412335638
SCHD-GLD,0,10,-2.721451096
SCHD-GLD,0,10,12.48108463
SCHD-GLD,0,10,-0.720572464
SCHD-GLD,0,10,8.576305419
